name,price,type,max_motherboard_form_factor,color,included_psu_wattage,has_included_psu,side_panel,external_volume,internal_35_bays,price_available,brand
Athenatech A412WW.400,,ATX Mid Tower,ATX,White,400.0,True,Solid,35.0,5,False,Athenatech
DIYPC DIY-S07,879.4,ATX Mid Tower,ATX,Black,,False,Acrylic,27.5,2,True,DIYPC
GameMax Titan RGB,,ATX Mid Tower,ATX,Black,,False,Acrylic,54.6,2,False,GameMax
In Win BK623.BH300TB3,2161.0,MicroATX Mini Tower,Micro ATX,Black / Silver,300.0,True,Solid,12.3,1,True,In Win
Raidmax Enzo ATX-617WR,,ATX Mid Tower,ATX,Black / Red,,False,Acrylic,47.7,4,False,Raidmax
Xion XON-560,,MicroATX Mini Tower,Micro ATX,White,,False,Solid,28.3,3,False,Xion
Phanteks XT PRO ULTRA,1619.6,ATX Mid Tower,ATX,Black,,False,Tempered Glass,51.8,2,True,Phanteks
Cougar Dust 2,,Mini ITX Tower,Mini ITX,Black / Gold,,False,Mesh,23.6,0,False,Cougar
be quiet! Dark Base Pro 900 Rev. 2,,ATX Full Tower,ATX,Black / Orange,,False,Tempered Glass,,7,False,be quiet!
Lian Li LANCOOL 216 RGB,2119.4,ATX Mid Tower,ATX,White,,False,Tempered Glass,55.6,2,True,Lian Li
RAIJINTEK OPHION M EVO TGS,1398.0,MicroATX Mid Tower,Micro ATX,Black,,False,Tempered Glass,,3,True,RAIJINTEK
Cooler Master MasterBox Lite 3,,MicroATX Mini Tower,Micro ATX,Black,,False,Acrylic,26.9,1,False,Cooler Master
Broadway Com Corp 939PL,,ATX Mid Tower,ATX,Black,550.0,True,Solid,34.4,4,False,Broadway Com
Azza Onyx 260,,ATX Mid Tower,ATX,White / Black,,False,Acrylic,,3,False,Azza
MSI MAG FORGE M100R,,MicroATX Mini Tower,Micro ATX,Black,,False,Tempered Glass,32.8,2,False,MSI
Antec Striker,,Mini ITX Tower,Mini ITX,White,,False,Tempered Glass,39.6,0,False,Antec
Anidees AI Atomic,,ATX Mid Tower,ATX,Black,,False,Mesh,19.5,1,False,Anidees
DIYPC DIY-5823,,ATX Mid Tower,ATX,Black / Silver,,False,Solid,28.3,6,False,DIYPC
SSUPD Meshlicious (PCIe 4.0),,Mini ITX Tower,Mini ITX,Black,,False,Mesh,14.7,0,False,SSUPD
Raidmax ATX-818WB,,MicroATX Mid Tower,Micro ATX,Black,,False,Acrylic,,4,False,Raidmax
In Win BK623,,MicroATX Desktop,Micro ATX,Black,300.0,True,Solid,12.3,1,False,In Win
LC-Power Gaming 806W Crosswind_X,,ATX Mid Tower,ATX,White,,False,Tempered Glass,45.8,1,False,LC-Power
KOLINK Observatory HF Glass ARGB,,ATX Mid Tower,ATX,White,,False,Tempered Glass,35.0,2,False,KOLINK
MagniumGear NEO QUBE 2 Infinity Mirror,2139.6,ATX Mid Tower,ATX,White,,False,Tempered Glass,55.9,2,True,MagniumGear
Aerocool AeroEngine Plus,,ATX Mid Tower,ATX,Black,,False,Solid,38.0,5,False,Aerocool
Antec Three Hundred,,ATX Mid Tower,ATX,Black,430.0,True,Solid,43.5,6,False,Antec
darkFlash DLX21 Mesh,,ATX Mid Tower,ATX,Black,,False,Tempered Glass,,2,False,darkFlash
Antec P193 V3,,ATX Full Tower,ATX,Black,,False,Solid,65.5,6,False,Antec
Apex MW-100,,Mini ITX Tower,Mini ITX,Black / White,60.0,True,Solid,2.9,0,False,Apex
HYTE REVOLT 3,2599.8,Mini ITX Tower,Mini ITX,Black,,False,Mesh,18.4,1,True,HYTE
Sunbeam IC-TR-US-BA-WOPSU,,ATX Full Tower,ATX,Black / Silver,,False,Acrylic,47.8,6,False,Sunbeam
SHARKOON TG6 RGB,,ATX Mid Tower,ATX,Black,,False,Tempered Glass,,3,False,SHARKOON
HEC EnterpriseH585,,MicroATX Mid Tower,Micro ATX,Black,,False,Solid,,2,False,HEC
CiT SO14B,,MicroATX Desktop,Micro ATX,Black,300.0,True,Solid,12.3,2,False,CiT
Montech Heritage,1798.0,MicroATX Mid Tower,Micro ATX,Black,,False,Tempered Glass,41.5,1,True,Montech
GALAX REV-06 ARGB,,ATX Mid Tower,ATX,White,,False,Tempered Glass,39.5,2,False,GALAX
G.Skill LT1,1399.6,MicroATX Mini Tower,Micro ATX,Black,,False,Tempered Glass,35.0,1,True,G.Skill
ENDORFY Regnum 400 Air,3025.6,ATX Mid Tower,ATX,Black,,False,Tempered Glass,45.9,2,True,ENDORFY
Thermaltake Versa T26 TG ARGB,,ATX Mid Tower,ATX,Black,,False,Tempered Glass,50.6,2,False,Thermaltake
Corsair Carbide Series 600C,,ATX Full Tower,ATX,Black,,False,Acrylic,63.2,2,False,Corsair
SilentiumPC Armis AR5X RGB,,ATX Full Tower,ATX,Black,,False,Tempered Glass,45.8,2,False,SilentiumPC
BitFenix Neos Window,,ATX Mid Tower,ATX,White / Purple,,False,Acrylic,37.0,3,False,BitFenix
Foxconn TW-001(H+A)+ISO-400-4SS,,MicroATX Mini Tower,Micro ATX,Black / Silver,300.0,True,Solid,25.1,1,False,Foxconn
DIYPC TG8,,ATX Mid Tower,ATX,White / Black,,False,Tempered Glass,,2,False,DIYPC
Apevia X-Cruiser2,,ATX Mid Tower,ATX,Red / Silver,,False,Acrylic,40.1,5,False,Apevia
JMAX JX-FM500B,,MicroATX Mini Tower,Micro ATX,Black,,False,Solid,,0,False,Desconocida
Corsair Vengeance C70,,ATX Mid Tower,ATX,Black,,False,Acrylic,61.4,6,False,Corsair
KOLINK Unity Nexus ARGB,,ATX Mid Tower,ATX,Black,,False,Tempered Glass,51.3,2,False,KOLINK
In Win BL040.300TB3LF,,HTPC,Mini ITX,Black,,False,Solid,11.6,2,False,In Win
Cougar Evolution,,ATX Mid Tower,ATX,White,,False,Acrylic,59.8,4,False,Cougar
Fractal Design Core 1100,999.8,MicroATX Mini Tower,Micro ATX,Black,,False,Solid,25.7,2,True,Fractal Design
MSI MPG GUNGNIR 111M,,ATX Mid Tower,ATX,Black,,False,Tempered Glass,,2,False,MSI
Fractal Design Define Mini C,,MicroATX Mid Tower,Micro ATX,Black,,False,Solid,35.7,2,False,Fractal Design
eBlaztr eBlaztr,,Mini ITX Desktop,Mini ITX,Black,,False,Mesh,19.4,0,False,Desconocida
Asus Prime AP201,1799.4,MicroATX Mini Tower,Micro ATX,Black,,False,Mesh,33.0,3,True,ASUS
Cooler Master MasterBox MB320L ARGB,1699.8,MicroATX Mini Tower,Micro ATX,Black,,False,Tempered Glass,38.8,2,True,Cooler Master
SHARKOON REV300,,ATX Full Tower,ATX,Black,,False,Tempered Glass,65.6,4,False,SHARKOON
Antec CX600M RGB,,MicroATX Mini Tower,Micro ATX,Black,,False,Tempered Glass,46.8,1,False,Antec
Corsair 2500D Airflow,2073.4,MicroATX Mini Tower,Micro ATX,White,,False,Tempered Glass,54.8,2,True,Corsair
DIYPC MiniQ7,,ATX Mini Tower,ATX,White,,False,Solid,24.8,2,False,DIYPC
Tecware Forge M,,MicroATX Mini Tower,Micro ATX,Black,,False,Tempered Glass,34.4,1,False,Tecware
BGears b-Draco5907-RGB,,ATX Mid Tower,ATX,Black,,False,Tempered Glass,43.2,3,False,BGears
Athena Power CA-601B95,,ATX Full Tower,ATX,Black,950.0,True,Solid,50.6,4,False,Athena Power
Cooler Master Masterbox 520,,ATX Mid Tower,ATX,Black,,False,Tempered Glass,52.5,2,False,Cooler Master
ADATA XPG CRUISER,,ATX Mid Tower,ATX,Black,,False,Tempered Glass,53.8,4,False,XPG
Phanteks Enthoo Pro 2 Server Edition,4439.59,ATX Full Tower,ATX,Black,,False,Solid,78.0,4,True,Phanteks
Rosewill I5-397,,ATX Mini Tower,ATX,Black,450.0,True,Solid,37.0,6,False,Rosewill
Jonsbo N5,5099.8,ATX Full Tower,ATX,Black / Brown,,False,Mesh,50.1,12,True,Jonsbo
Streacom DA6 XL,,Mini ITX Test Bench,Mini ITX,Black / Silver,,False,Solid,21.5,4,False,Streacom
KOLINK Satellite,,MicroATX Desktop,Micro ATX,Black,,False,Mesh,13.8,3,False,KOLINK
Corsair Crystal 460X RGB,,ATX Mid Tower,ATX,Black,,False,Tempered Glass,44.9,2,False,Corsair
Cooler Master Cosmos II,,ATX Full Tower,ATX,Black / Silver,,False,Tinted Tempered Glass,160.8,13,False,Cooler Master
Rosewill RPS-01,,ATX Mid Tower,ATX,Black / Silver,500.0,True,Acrylic,45.7,6,False,Rosewill
Lian Li PC-A51,,ATX Mini Tower,ATX,Silver,,False,Solid,,5,False,Lian Li
AQIRYS Bellatrix,,MicroATX Mid Tower,Micro ATX,Black,,False,Tempered Glass,,0,False,Desconocida
Apevia X-Plorer,,ATX Mid Tower,ATX,Black / Blue,,False,Acrylic,40.3,4,False,Apevia
Zalman M1,,Mini ITX Tower,Mini ITX,Black,,False,Solid,,3,False,Zalman
Rosewill SPECTRA C201,,ATX Mid Tower,ATX,Black,,False,Tempered Glass,37.6,2,False,Rosewill
NOX Coolbay VX,,ATX Mid Tower,ATX,Black / Red,,False,Acrylic,34.3,7,False,NOX
Cougar MX330,1199.8,ATX Mid Tower,ATX,Black,,False,Acrylic,39.4,2,True,Cougar
Phanteks Eclipse P400,,ATX Mid Tower,ATX,Black,,False,Tinted Acrylic,45.9,2,False,Phanteks
Mars Gaming MCV4,,ATX Mid Tower,ATX,Black,,False,Tempered Glass,50.9,2,False,Mars Gaming
Silverstone FARA 312Z,1777.2,MicroATX Mini Tower,Micro ATX,Black,,False,Tempered Glass,37.2,2,True,SilverStone
Phanteks Eclipse P200A DRGB,,Mini ITX Tower,Mini ITX,Black,,False,Tempered Glass,29.9,0,False,Phanteks
Azza Hive 450,1599.6,ATX Mid Tower,ATX,Black,,False,Tempered Glass,41.9,2,True,Azza
Silverstone SG08B-LITE,,Mini ITX Desktop,Mini ITX,Black,,False,Solid,,1,False,SilverStone
Thermaltake AH T200,,MicroATX Mid Tower,Micro ATX,Pink / Black,,False,Tempered Glass,69.1,2,False,Thermaltake
KOLINK Void,,ATX Mid Tower,ATX,White / Black,,False,Tempered Glass,,2,False,KOLINK
SHARKOON TG7M RGB,,ATX Mid Tower,ATX,Black,,False,Tempered Glass,52.1,2,False,SHARKOON
Lian Li Lancool 207,1799.8,ATX Mid Tower,ATX,White,,False,Tempered Glass,45.5,2,True,Lian Li
Apevia X-EnerQ,,MicroATX Mid Tower,Micro ATX,Black / Green,,False,Acrylic,,2,False,Apevia
In Win A1,,Mini ITX Tower,Mini ITX,White,600.0,True,Tempered Glass,20.4,0,False,In Win
Fractal Design Ridge PCIe 3.0,,Mini ITX Tower,Mini ITX,Black,,False,Mesh,16.3,0,False,Fractal Design
Enermax ECA3253,,ATX Mid Tower,ATX,Black,,False,Acrylic,43.8,5,False,Enermax
Antec VSK2000-U3,,HTPC,Mini ITX,Black,,False,Solid,,1,False,Antec
Fractal Design Define R4 Blackout,,ATX Mid Tower,ATX,Black,,False,Solid,56.0,8,False,Fractal Design
Raidmax INFINITA i802 AIR,1199.8,ATX Mid Tower,ATX,Black,,False,Tempered Glass,38.0,2,True,Raidmax
Ocypus Gamma C70 ARGB,,ATX Mid Tower,ATX,Black,,False,Tempered Glass,40.3,2,False,Ocypus
Apex TX-381-C,,MicroATX Mid Tower,Micro ATX,Black,,False,Solid,30.0,4,False,Apex
Fractal Design Era ITX,,Mini ITX Desktop,Mini ITX,Silver,,False,Tinted Tempered Glass,16.7,1,False,Fractal Design
Silverstone TJ10B-WNV-USB3.0,,ATX Full Tower,ATX,Black,,False,Acrylic,69.2,6,False,SilverStone
Fractal Design Meshify C Mini,,MicroATX Mini Tower,Micro ATX,Black,,False,Tinted Tempered Glass,36.6,2,False,Fractal Design
iBuypower ARC 647 CASE,,ATX Mid Tower,ATX,Black / Red,,False,Acrylic,,3,False,iBuypower
Apevia X-Plorer2,,ATX Mid Tower,ATX,Black,450.0,True,Solid,39.2,5,False,Apevia
Jonsbo D32 PRO,1439.8,MicroATX Desktop,Micro ATX,Black,,False,Tempered Glass,25.7,2,True,Jonsbo
Antec NX700,,ATX Mid Tower,ATX,Black,,False,Tempered Glass,,2,False,Antec
Jonsbo D31 STD,,MicroATX Mini Tower,Micro ATX,Black,,False,Tempered Glass,31.3,1,False,Jonsbo
KOLINK Observatory MX Mesh ARGB,,ATX Mid Tower,ATX,Black,,False,Tempered Glass,30.8,2,False,KOLINK
Fractal Design Meshify 2,3299.8,ATX Mid Tower,ATX,Black,,False,Solid,61.7,6,True,Fractal Design
Cougar MX331-T,,ATX Mid Tower,ATX,Black,,False,Tempered Glass,43.5,2,False,Cougar
darkFlash DY470,1750.2,ATX Mid Tower,ATX,White,,False,Tempered Glass,70.1,2,True,darkFlash
Raidmax Infinita i600,,MicroATX Mini Tower,Micro ATX,Black,,False,Tempered Glass,43.8,2,False,Raidmax
Cooler Master Elite 600,,ATX Mid Tower,ATX,Black,,False,Tempered Glass,52.0,2,False,Cooler Master
Azza Luminous 110F,,MicroATX Mini Tower,Micro ATX,Black,,False,Tempered Glass,36.1,2,False,Azza
Aerocool DS Cube,,MicroATX Mini Tower,Micro ATX,Black / Gold,,False,Acrylic,41.5,2,False,Aerocool
Thermaltake Ceres 300 TG ARGB,1999.8,ATX Mid Tower,ATX,White,,False,Tempered Glass,53.9,1,True,Thermaltake
Cooler Master MasterBox E300L,,MicroATX Mini Tower,Micro ATX,Black / Red,,False,Solid,,2,False,Cooler Master
Fractal Design Define 7 XL,4499.8,ATX Full Tower,ATX,Black,,False,Solid,82.0,6,True,Fractal Design
be quiet! Dark Base 701,4798.0,ATX Mid Tower,ATX,White,,False,Tempered Glass,73.6,2,True,be quiet!
Azza Toledo 301,,ATX Mid Tower,ATX,Black,,False,Solid,57.1,4,False,Azza
GAMDIAS NESO P1,,ATX Full Tower,ATX,Black,,False,Tempered Glass,75.2,5,False,GAMDIAS
SSUPD Xhuttle,2400.0,ATX Mid Tower,ATX,Black,,False,Tempered Glass,50.2,2,True,SSUPD
Silverstone ALTA F2,21245.4,ATX Full Tower,ATX,Black,,False,Tempered Glass,98.9,8,True,SilverStone
Xigmatek SS04,,MicroATX Mid Tower,Micro ATX,Black,,False,Solid,22.1,2,False,Xigmatek
Sentey SS1-2423,,HTPC,Mini ITX,Black / Silver,,False,Solid,,1,False,Sentey
GameMax Master M905,,ATX Full Tower,ATX,Black,,False,Tempered Glass,53.8,8,False,GameMax
Thermaltake Versa H17,,MicroATX Mini Tower,Micro ATX,Black,,False,Acrylic,30.4,2,False,Thermaltake
NZXT H400i,,MicroATX Mini Tower,Micro ATX,Black / White,,False,Tempered Glass,36.9,1,False,NZXT
HEC 6T16BB,,ATX Mini Tower,ATX,Black,,False,Solid,24.0,2,False,HEC
Apevia PRISM,1599.6,MicroATX Mid Tower,Micro ATX,Black,,False,Tempered Glass,35.4,2,True,Apevia
CiT Alpha,,MicroATX Mid Tower,Micro ATX,Black,,False,Tempered Glass,27.1,2,False,CiT
Athenatech A100SC.200,,MicroATX Desktop,Micro ATX,Black / Silver,200.0,True,Solid,18.4,2,False,Athenatech
Fractal Design Meshify 3 Ambience Pro RGB,4799.8,ATX Mid Tower,ATX,White,,False,Tempered Glass,50.3,2,True,Fractal Design
NZXT H210i,,Mini ITX Tower,Mini ITX,White,,False,Tempered Glass,27.3,1,False,NZXT
BitFenix Nova Mesh SE,1398.0,ATX Mid Tower,ATX,Black,,False,Tempered Glass,36.1,2,True,BitFenix
Azza Elise,1399.6,MicroATX Mid Tower,Micro ATX,Black / Pink,,False,Tempered Glass,34.4,2,True,Azza
Thermaltake Core P3,,ATX Mid Tower,ATX,Black / Silver,,False,Acrylic,80.1,2,False,Thermaltake
Silverstone GD11,3968.6,HTPC,Mini ITX,Black,,False,Solid,30.9,3,True,SilverStone
Apex Vortex 3610,,ATX Mid Tower,ATX,Black,,False,Solid,36.7,5,False,Apex
DIYPC HTPC-KT28B,,HTPC,Mini ITX,Black,,False,Solid,18.8,2,False,DIYPC
Apevia X-Cruiser2,,ATX Mid Tower,ATX,Black / Silver,,False,Acrylic,40.1,5,False,Apevia
GameMax Nova N5,1019.8,ATX Mid Tower,ATX,Black,,False,Tempered Glass,37.6,2,True,GameMax
Sentey GS-6700 SPIDER,,ATX Full Tower,ATX,Black,,False,Solid,60.7,5,False,Sentey
DIYPC Vanguard-V6-RGB,,ATX Mid Tower,ATX,Black,,False,Tempered Glass,,3,False,DIYPC
Enermax Hoplite ST,,ATX Mid Tower,ATX,Black,,False,Acrylic,48.0,6,False,Enermax
Lian Li PC-T7,,Mini ITX Test Bench,Mini ITX,Silver,,False,Solid,18.6,1,False,Lian Li
Athenatech SS-PS08,,MicroATX Mid Tower,Micro ATX,Black,,False,Solid,23.7,4,False,Athenatech
Cougar Panzer Max,,ATX Full Tower,ATX,Black,,False,Acrylic,90.5,2,False,Cougar
Thermaltake Core P3,,ATX Mid Tower,ATX,Red,,False,Acrylic,80.1,2,False,Thermaltake
Antec FLUX PRO,3299.8,ATX Full Tower,ATX,Black / Brown,,False,Tempered Glass,70.8,4,True,Antec
VIVO CASE-V02,,ATX Mid Tower,ATX,Black / Blue,,False,Solid,,3,False,VIVO
RAIJINTEK COEUS ELITE TC,,MicroATX Mini Tower,Micro ATX,Black,,False,Tempered Glass,50.5,0,False,RAIJINTEK
Azza CUBE MINI 805,,Mini ITX Tower,Mini ITX,Silver / Black,,False,Tempered Glass,17.6,0,False,Azza
Thermaltake Urban S41,,ATX Mid Tower,ATX,Black,,False,Solid,58.9,5,False,Thermaltake
Linkworld 617-03-c2228U,,MicroATX Slim,Micro ATX,Black / Silver,400.0,True,Solid,16.2,1,False,Linkworld
Azza Sanctum,6999.8,ATX Desktop,ATX,Silver / Black,,False,Tempered Glass,76.9,2,True,Azza
Zalman T3 PLUS,790.0,MicroATX Mid Tower,Micro ATX,Black,,False,Tempered Glass,30.9,1,True,Zalman
DARKROCK Classico Storage Master,1799.8,ATX Mid Tower,ATX,Black,,False,Mesh,,10,True,DARKROCK
CiT S8,,MicroATX Desktop,Micro ATX,Black / Silver,,False,Solid,8.6,1,False,CiT
Aerocool Trinity Mini V2,1793.19,MicroATX Mini Tower,Micro ATX,Black,,False,Tempered Glass,28.1,2,True,Aerocool
Raidmax Atomic,,Mini ITX Tower,Mini ITX,Black,,False,Acrylic,,1,False,Raidmax
HEC ITX200A,,HTPC,Mini ITX,Black,200.0,True,Solid,5.8,1,False,HEC
MSI MAG SHIELD 110R,,ATX Mid Tower,ATX,Black,,False,Tempered Glass,36.5,2,False,MSI
Chieftec Hunter,2225.8,ATX Mid Tower,ATX,Black,,False,Tempered Glass,39.8,2,True,Chieftec
Cooler Master Elite 301 Lite,1298.8,MicroATX Mini Tower,Micro ATX,Black,,False,Tempered Glass,34.1,1,True,Cooler Master
Jonsbo V8,,Mini ITX Desktop,Mini ITX,Gray,,False,Mesh,25.3,2,False,Jonsbo
Azza Golem 221,,ATX Mid Tower,ATX,Black,,False,Acrylic,40.4,3,False,Azza
Corsair 7000D AIRFLOW,5799.8,ATX Full Tower,ATX,Black,,False,Tempered Glass,81.8,6,True,Corsair
Cooler Master MasterBox MB511,,ATX Mid Tower,ATX,Black / White,,False,Acrylic,,2,False,Cooler Master
FSP Group CMT210,,ATX Mid Tower,ATX,Black / Blue,,False,Acrylic,39.7,3,False,FSP
Thermaltake View 200 TG ARGB,1699.6,ATX Mid Tower,ATX,White,,False,Tempered Glass,38.2,2,True,Thermaltake
NZXT H7 Elite (2023),2199.79,ATX Mid Tower,ATX,White,,False,Tempered Glass,55.8,2,True,NZXT
Corsair Obsidian Series 750D,,ATX Full Tower,ATX,Black,,False,Acrylic,71.3,6,False,Corsair
Segotep T3 Aeolus,1429.6,ATX Mid Tower,ATX,White,,False,Tempered Glass,54.4,3,True,Segotep
Cooltek JB C2,,MicroATX Mini Tower,Micro ATX,Silver,,False,Solid,12.1,1,False,Cooltek
Cooler Master Elite 130,,Mini ITX Tower,Mini ITX,Black,,False,Solid,19.8,3,False,Cooler Master
Deepcool MATREXX 50 MESH 4FS,,ATX Mid Tower,ATX,Black,,False,Tempered Glass,44.5,2,False,DeepCool
Cooler Master MasterBox MB500 TUF Edition,,ATX Mid Tower,ATX,Black,,False,Tempered Glass,49.5,2,False,Cooler Master
SAMA Maxcool-W-15,,MicroATX Mid Tower,Micro ATX,Black / Red,,False,Acrylic,,3,False,SAMA
BGears b-Pellucid,1099.8,MicroATX Mini Tower,Micro ATX,Black,,False,Tinted Tempered Glass,36.6,1,True,BGears
Fractal Design Torrent Nano RGB,3104.4,Mini ITX Tower,Mini ITX,White,,False,Tempered Glass,34.6,1,True,Fractal Design
MSI MAG FORGE 112R,,ATX Mid Tower,ATX,Black,750.0,True,Tempered Glass,42.5,2,False,MSI
Lian Li PC-O11 Air,,ATX Full Tower,ATX,Black,,False,Tempered Glass,60.2,3,False,Lian Li
Jonsbo D300,,MicroATX Mid Tower,Micro ATX,Black,,False,Tempered Glass,45.8,2,False,Jonsbo
Jonsbo D32 STD,,MicroATX Desktop,Micro ATX,Black,,False,Tempered Glass,25.7,1,False,Jonsbo
SHARKOON MK6 RGB,,MicroATX Mid Tower,Micro ATX,Black,,False,Tempered Glass,43.6,2,False,SHARKOON
Thermaltake Spedo Advance Package,,ATX Full Tower,ATX,Black / Silver,,False,Acrylic,75.4,6,False,Thermaltake
Zalman GS-1000,,ATX Full Tower,ATX,Black,,False,Solid,94.7,6,False,Zalman
In Win 703,,ATX Mid Tower,ATX,Black / Red,,False,Acrylic,,4,False,In Win
YEYIAN Haizen 2500,,MicroATX Mid Tower,Micro ATX,Black,,False,Tempered Glass,24.7,2,False,YEYIAN
Deepcool CL500 4F,,ATX Mid Tower,ATX,Black / Gray,,False,Tempered Glass,55.5,2,False,DeepCool
Chieftec CI-02B-OP,,MicroATX Desktop,Micro ATX,Black,,False,Mesh,32.8,2,False,Chieftec
CiT DS360,,ATX Mid Tower,ATX,White,,False,Tempered Glass,52.1,0,False,CiT
BitFenix BitFenix Neos Window BFC-NEO-100-WWWKB-RP White / Blue Steel / Plastic ATX Mid Tower Computer Case,,ATX Mid Tower,ATX,White / Blue,,False,Acrylic,37.0,3,False,BitFenix
Cougar Gemini S,,ATX Mid Tower,ATX,Silver / Black,,False,Tempered Glass,,2,False,Cougar
Mars Gaming MC-S1,,MicroATX Mini Tower,Micro ATX,White,,False,Acrylic,18.6,1,False,Mars Gaming
Jonsbo V9,,MicroATX Mini Tower,Micro ATX,Black,,False,Tempered Glass,17.6,1,False,Jonsbo
Cooler Master MasterBox NR400 (w/o ODD),,MicroATX Mid Tower,Micro ATX,Black,,False,Tempered Glass,35.5,3,False,Cooler Master
Lian Li PC-A04,,MicroATX Mini Tower,Micro ATX,Silver,,False,Solid,,7,False,Lian Li
Aerocool Strike-X Xtreme,,ATX Mid Tower,ATX,Black / White,,False,Acrylic,,6,False,Aerocool
Rosewill Neutron,,Mini ITX Desktop,Mini ITX,Black,,False,Acrylic,38.9,3,False,Rosewill
Thermaltake Level 10 GTS,,ATX Mid Tower,ATX,Black,,False,Acrylic,54.9,5,False,Thermaltake
