name,price,type,max_motherboard_form_factor,color,included_psu_wattage,has_included_psu,side_panel,external_volume,internal_35_bays,price_available,brand
Thermaltake Level 20 GT ARGB,,ATX Full Tower,ATX,Silver / Black,,False,Tempered Glass,100.9,7,False,Thermaltake
Thermaltake H200 TG Snow RGB,,ATX Mid Tower,ATX,White,,False,Tempered Glass,39.7,2,False,Thermaltake
SHARKOON Rebel C50 RGB,9604.79,ATX Mid Tower,ATX,White,,False,Tempered Glass,52.4,3,True,SHARKOON
Thermaltake Ceres 350 MX,2799.8,ATX Mid Tower,ATX,Black,,False,Tempered Glass,52.5,1,True,Thermaltake
Cougar MG130-G,,MicroATX Mini Tower,Micro ATX,Black,,False,Tempered Glass,,2,False,Cougar
Antec P120 Crystal,,ATX Mid Tower,ATX,White,,False,Tempered Glass,,2,False,Antec
Deepcool Quadstellar Infinity,,ATX Mid Tower,ATX,Black,,False,Tempered Glass,129.9,3,False,DeepCool
Aerocool Playa,,ATX Mid Tower,ATX,Black,,False,Tempered Glass,43.8,2,False,Aerocool
FSP Group CMT380,,ATX Mid Tower,ATX,White / Black,,False,Tempered Glass,45.5,2,False,FSP
Thermaltake CTE E660 MX,,ATX Mid Tower,ATX,Black,,False,Tempered Glass,77.4,3,False,Thermaltake
Cooler Master MB600L,,ATX Mid Tower,ATX,Black / Red,,False,Acrylic,,2,False,Cooler Master
Aerocool Aero One Eclipse,,ATX Mid Tower,ATX,White / Black,,False,Tempered Glass,,2,False,Aerocool
In Win Wavy,,Mini ITX Tower,Mini ITX,Black,120.0,True,Solid,6.8,0,False,In Win
Fractal Design Array R2,,Mini ITX Desktop,Mini ITX,Black,300.0,True,Solid,17.3,6,False,Fractal Design
NZXT Phantom 410,,ATX Mid Tower,ATX,Black,,False,Acrylic,58.5,6,False,NZXT
Rosewill Line-M,,MicroATX Mini Tower,Micro ATX,Black,,False,Solid,26.9,2,False,Rosewill
Asus VENTO 3600 RED,,ATX Mid Tower,ATX,Red,,False,Solid,101.8,3,False,ASUS
SHARKOON T9 Value,,MicroATX Mid Tower,Micro ATX,Black / Blue,,False,Acrylic,,0,False,SHARKOON
Phanteks Enthoo EVOLV ITX,,Mini ITX Tower,Mini ITX,Black,,False,Acrylic,,2,False,Phanteks
Thermaltake Core X1,,Mini ITX Tower,Mini ITX,Black / Blue,,False,Acrylic,,3,False,Thermaltake
Rosewill SRM-01,,MicroATX Mini Tower,Micro ATX,Black,,False,Solid,,2,False,Rosewill
be quiet! Silent Base 600,,ATX Mid Tower,ATX,Black / Orange,,False,Solid,,3,False,be quiet!
Corsair Carbide Series Quiet 400Q,,ATX Mid Tower,ATX,Black,,False,Solid,,2,False,Corsair
Phanteks Eclipse P400S,,ATX Mid Tower,ATX,Black,,False,Tinted Acrylic,45.9,2,False,Phanteks
NOX Hummer ZN,,ATX Mid Tower,ATX,Black,,False,Solid,52.2,2,False,NOX
Thermaltake Versa C22 RGB,,ATX Mid Tower,ATX,Black,,False,Acrylic,52.2,2,False,Thermaltake
Thermaltake Core P3 Snow Edition,,ATX Mid Tower,ATX,White,,False,Acrylic,80.1,2,False,Thermaltake
Phanteks Eclipse P400,,ATX Mid Tower,ATX,Black / Red,,False,Tinted Tempered Glass,45.9,2,False,Phanteks
Phanteks Eclipse P400S,,ATX Mid Tower,ATX,Black / Red,,False,Tinted Tempered Glass,45.9,2,False,Phanteks
SHARKOON VG4-W,,ATX Mid Tower,ATX,Black / Blue,,False,Acrylic,38.3,3,False,SHARKOON
Corsair Carbide Series SPEC OMEGA,,ATX Mid Tower,ATX,Red / Black,,False,Tempered Glass,,3,False,Corsair
Rosewill CULLINAN MX,,ATX Mid Tower,ATX,Black,,False,Tempered Glass,47.2,4,False,Rosewill
Cooler Master MasterCase MC500M,,ATX Mid Tower,ATX,Black,,False,Tempered Glass,75.6,4,False,Cooler Master
Cooler Master Stryker SE,,ATX Full Tower,ATX,White / Black,,False,Tempered Glass,87.7,2,False,Cooler Master
NZXT H200,,Mini ITX Tower,Mini ITX,Black,,False,Tempered Glass,27.3,1,False,NZXT
RAIJINTEK ARCADIA,,ATX Mid Tower,ATX,,,False,Solid,39.1,4,False,RAIJINTEK
Silverstone LD01,,MicroATX Mini Tower,Micro ATX,Black,,False,Tempered Glass,,3,False,SilverStone
Thermaltake Versa J24 RGB,,ATX Mid Tower,ATX,Black,,False,Tempered Glass,,3,False,Thermaltake
Cooler Master MasterBox MB510L,,ATX Mid Tower,ATX,Black / Red,,False,Acrylic,,2,False,Cooler Master
be quiet! Silent Base 601,,ATX Mid Tower,ATX,Black / Orange,,False,Tempered Glass,,3,False,be quiet!
Antec Dark Avenger DA601,,ATX Mid Tower,ATX,Black,,False,Tempered Glass,,2,False,Antec
Fractal Design Define S2 Vision Blackout,,ATX Mid Tower,ATX,Black,,False,Tinted Tempered Glass,58.8,3,False,Fractal Design
Phanteks Enthoo 719,,ATX Full Tower,ATX,Gray,,False,Tempered Glass,81.4,4,False,Phanteks
Phanteks Eclipse P360X,,ATX Mid Tower,ATX,Black,,False,Tempered Glass,42.3,2,False,Phanteks
Rosewill Prism M,,ATX Mid Tower,ATX,Black,,False,Tempered Glass,36.9,2,False,Rosewill
SHARKOON RGB LIT 100,,ATX Mid Tower,ATX,Black,,False,Tempered Glass,,2,False,SHARKOON
ADATA XPG Battlecruiser,,ATX Mid Tower,ATX,White / Black,,False,Tempered Glass,55.2,2,False,XPG
ADATA XPG INVADER,,ATX Mid Tower,ATX,White,,False,Tempered Glass,,2,False,XPG
MUSETEX MK7-GN5,,MicroATX Mini Tower,Micro ATX,Black,,False,Tempered Glass,37.4,2,False,MUSETEX
Montech X3 Glass,,ATX Mid Tower,ATX,White / Black,,False,Tempered Glass,,2,False,Montech
GAMDIAS TALOS E2,,ATX Mid Tower,ATX,Black,,False,Tempered Glass,,2,False,GAMDIAS
Deepcool CK500,,ATX Mid Tower,ATX,Black,,False,Tempered Glass,49.4,2,False,DeepCool
SilentiumPC Ventum VT2 EVO TG ARGB,,ATX Mid Tower,ATX,Black,,False,Tempered Glass,35.5,1,False,SilentiumPC
Xigmatek Aquarius Plus Queen,,ATX Mid Tower,ATX,Pink,,False,Tempered Glass,49.6,2,False,Xigmatek
DIYPC Dragon-R-4LED,,ATX Mid Tower,ATX,Black / Red,,False,Tempered Glass,33.2,2,False,DIYPC
YEYIAN Hollow 2500,,ATX Mid Tower,ATX,Black,,False,Tempered Glass,37.7,2,False,YEYIAN
SeaSonic ARCH Q5,,ATX Mid Tower,ATX,Black,650.0,True,Tempered Glass,46.4,3,False,SeaSonic
RAIJINTEK OPHION M EVO TGS,1398.0,MicroATX Mid Tower,Micro ATX,Black,,False,Tempered Glass,,3,True,RAIJINTEK
Chieftec UE-02B,2382.0,MicroATX Mini Tower,Micro ATX,,,False,Solid,12.9,1,True,Chieftec
Thermaltake CTE E600,2599.8,ATX Mid Tower,ATX,Blue,,False,Tempered Glass,77.4,2,True,Thermaltake
Cooler Master MASTERBOX E501L,,ATX Mid Tower,ATX,Black / Blue,,False,Solid,,2,False,Cooler Master
KOLINK Big Chungus Shredded,,ATX Mid Tower,ATX,Black,,False,Tempered Glass,66.4,1,False,KOLINK
Geometric Future Model 8,,ATX Mid Tower,ATX,Black / Orange,,False,Tinted Tempered Glass,57.5,3,False,Geometric Future
Thermaltake CTE E660 MX,3699.6,ATX Mid Tower,ATX,White,,False,Tempered Glass,77.4,3,True,Thermaltake
Silverstone Lucid LD03,2996.2,Mini ITX Tower,Mini ITX,,,False,Tinted Tempered Glass,25.2,1,True,SilverStone
Silverstone FARA R1 PRO,1899.8,ATX Mid Tower,ATX,Black,,False,Tempered Glass,36.0,1,True,SilverStone
Mars Gaming MC-LCD,,MicroATX Mini Tower,Micro ATX,Black,,False,Tempered Glass,33.2,1,False,Mars Gaming
Geometric Future Model 5 Fanless,2398.0,ATX Mid Tower,ATX,Black / Green,,False,Tempered Glass,51.1,2,True,Geometric Future
iTek Dark Cave DS,,ATX Mid Tower,ATX,White,,False,Tempered Glass,49.6,2,False,Desconocida
Thermaltake H550 TG ARGB,4692.79,ATX Mid Tower,ATX,Black,,False,Tempered Glass,,2,True,Thermaltake
In Win B1 Mesh,,Mini ITX Desktop,Mini ITX,Black,200.0,True,Solid,7.8,0,False,In Win
Cougar DarkBlader-S,,ATX Full Tower,ATX,Black / Red,,False,Tempered Glass,,4,False,Cougar
Fractal Design Define R5 Blackout Edition,,ATX Mid Tower,ATX,Black,,False,Solid,54.2,8,False,Fractal Design
SSUPD Meshroom S w/PCIe 4.0 Riser,,ATX Mini Tower,ATX,Blue,,False,Mesh,14.9,0,False,SSUPD
SSUPD Meshroom S w/PCIe 4.0 Riser,,ATX Mini Tower,ATX,Gray,,False,Mesh,14.9,0,False,SSUPD
Thermaltake Core V71 TG,,ATX Full Tower,ATX,Black,,False,Tempered Glass,,8,False,Thermaltake
Antec NX800,,ATX Mid Tower,ATX,,,False,Tempered Glass,54.0,3,False,Antec
Fractal Design Define 7,,ATX Mid Tower,ATX,White,,False,Solid,62.4,6,False,Fractal Design
SeaSonic SYNCRO Q704,,ATX Mid Tower,ATX,Black,,False,Tempered Glass,61.9,2,False,SeaSonic
APNX V1,,ATX Mid Tower,ATX,Black / White,,False,Tempered Glass,70.4,2,False,APNX
Armoury D60,,ATX Mid Tower,ATX,White,,False,Tempered Glass,59.3,1,False,Desconocida
Cooler Master CM 690,,ATX Mid Tower,ATX,Black,,False,Solid,53.8,5,False,Cooler Master
In Win BK623,,MicroATX Desktop,Micro ATX,Black,300.0,True,Solid,12.3,1,False,In Win
Rosewill RANGER-M,,MicroATX Mini Tower,Micro ATX,Black,,False,Solid,21.6,2,False,Rosewill
Rosewill FBM-01,,MicroATX Mini Tower,Micro ATX,Black,,False,Solid,21.6,2,False,Rosewill
NZXT Switch 810,,ATX Full Tower,ATX,White / Black,,False,Acrylic,81.3,6,False,NZXT
Cooler Master K380,,ATX Mid Tower,ATX,Black / Red,,False,Acrylic,,5,False,Cooler Master
Silverstone RVZ01B,,Mini ITX Desktop,Mini ITX,Black,,False,Solid,,1,False,SilverStone
Cooler Master K350,,ATX Mid Tower,ATX,Black / Red,,False,Acrylic,,6,False,Cooler Master
Lian Li PC-O7S,,HTPC,Mini ITX,Black,,False,Tempered Glass,,7,False,Lian Li
NZXT Manta,,Mini ITX Desktop,Mini ITX,Black,,False,Acrylic,,2,False,NZXT
Phanteks Eclipse P400,,ATX Mid Tower,ATX,White,,False,Tinted Acrylic,45.9,2,False,Phanteks
iBuypower ARC 647 CASE,,ATX Mid Tower,ATX,Black / Red,,False,Acrylic,,3,False,iBuypower
be quiet! Dark Base 900,,ATX Full Tower,ATX,Black / Silver,,False,Solid,82.0,7,False,be quiet!
Thermaltake Versa C21,,ATX Mid Tower,ATX,Black,,False,Acrylic,52.8,3,False,Thermaltake
Thermaltake Versa N24,,ATX Mid Tower,ATX,Black,,False,Acrylic,,2,False,Thermaltake
Aerocool Aero-500,,ATX Mid Tower,ATX,Black,,False,Acrylic,45.1,4,False,Aerocool
Thermaltake Core G21 Tempered Glass Edition,,ATX Mid Tower,ATX,Black,,False,Tinted Tempered Glass,46.6,2,False,Thermaltake
Azza Inferno 310,,ATX Mid Tower,ATX,Black / Red,,False,Acrylic,46.7,2,False,Azza
SHARKOON S25-V,,ATX Mid Tower,ATX,Blue,,False,Acrylic,43.9,3,False,SHARKOON
Antec P8,,ATX Mid Tower,ATX,Black,,False,Tempered Glass,43.7,2,False,Antec
Fractal Design Define R6 Blackout,,ATX Mid Tower,ATX,Black,,False,Tempered Glass,56.7,6,False,Fractal Design
Phanteks Enthoo Pro Tempered Glass,,ATX Full Tower,ATX,Black / White,,False,Tinted Tempered Glass,69.1,6,False,Phanteks
EVGA DG-76,,ATX Mid Tower,ATX,Black,,False,Tempered Glass,48.6,2,False,EVGA
Cooler Master MasterCase MC500,,ATX Mid Tower,ATX,Black,,False,Tempered Glass,65.9,2,False,Cooler Master
Raidmax Alpha Prime,,ATX Mid Tower,ATX,Black,,False,Tempered Glass,44.8,2,False,Raidmax
DAN Cases A4-SFXv3,,Mini ITX Desktop,Mini ITX,Black,,False,Solid,,0,False,DAN Cases
Deepcool D-Shield V2,,ATX Mid Tower,ATX,Black,,False,Acrylic,44.0,2,False,DeepCool
Zalman K1,,ATX Mid Tower,ATX,Black,,False,Acrylic,43.3,2,False,Zalman
GameMax ONYX,,ATX Mid Tower,ATX,Black,,False,Tempered Glass,42.1,3,False,GameMax
Maingear Vybe Mk. V,,ATX Mid Tower,ATX,Black,,False,Tempered Glass,38.4,2,False,Desconocida
Montech Air 900 ARGB,,ATX Mid Tower,ATX,Black,,False,Tempered Glass,44.0,2,False,Montech
SHARKOON Elite Shark CA200G,,ATX Mid Tower,ATX,Black,,False,Tempered Glass,62.8,4,False,SHARKOON
MagniumGear NEO Qube,,ATX Mid Tower,ATX,White / Black,,False,Tempered Glass,,2,False,MagniumGear
Cooler Master MasterCase H500P ARGB,,ATX Mid Tower,ATX,Black,,False,Tempered Glass,,2,False,Cooler Master
Apevia Genesis-PK,,ATX Mid Tower,ATX,Pink / Black,,False,Tempered Glass,,3,False,Apevia
Jonsbo V9,,MicroATX Mini Tower,Micro ATX,Silver,,False,Tempered Glass,17.6,1,False,Jonsbo
CiT S8,,MicroATX Desktop,Micro ATX,Black / Silver,,False,Solid,8.6,1,False,CiT
Jonsbo V11,,Mini ITX Tower,Mini ITX,Black,,False,Mesh,13.0,0,False,Jonsbo
MSI MPG GUNGNIR 300 MONSTER HUNTER EDITION,,ATX Mid Tower,ATX,Black / Red,,False,Tempered Glass,60.5,2,False,MSI
Thermaltake Divider 300 TG Air Snow,2399.79,ATX Mid Tower,ATX,White,,False,Tempered Glass,48.2,2,True,Thermaltake
Thermaltake CTE E600,2918.8,ATX Mid Tower,ATX,White,,False,Tempered Glass,77.4,2,True,Thermaltake
Montech SKY ONE LITE,2699.2,ATX Mid Tower,ATX,White,,False,Tempered Glass,44.8,2,True,Montech
SHARKOON VS9 RGB,,ATX Mid Tower,ATX,Black,,False,Tempered Glass,42.1,2,False,SHARKOON
Supermicro SuperChassis 721TQ-350B2,7238.8,Mini ITX Tower,Mini ITX,Black,350.0,True,Solid,14.1,0,True,Supermicro
Thermaltake AH T200 Snow,,MicroATX Mid Tower,Micro ATX,White,,False,Tempered Glass,69.1,2,False,Thermaltake
Thermaltake Divider 300 ARGB Triangular,3099.6,ATX Mid Tower,ATX,Black,,False,Tempered Glass,48.2,2,True,Thermaltake
Phanteks Enthoo EVOLV SHIFT X,,Mini ITX Tower,Mini ITX,Gray,,False,Tinted Tempered Glass,,2,False,Phanteks
Cougar DarkBlader X7,,ATX Mid Tower,ATX,Black,,False,Tempered Glass,50.0,2,False,Cougar
RAIJINTEK PAEAN C7,,ATX Mid Tower,ATX,Black,,False,Tempered Glass,45.5,2,False,RAIJINTEK
KOLINK Inspire K8,,ATX Mid Tower,ATX,Black,,False,Tempered Glass,30.8,2,False,KOLINK
Phanteks Enthoo EVOLV TG,,MicroATX Mini Tower,Micro ATX,Silver,,False,Tinted Tempered Glass,41.7,2,False,Phanteks
Aerocool NightHawk Duo,,ATX Mid Tower,ATX,Black,,False,Tempered Glass,,2,False,Aerocool
Silverstone RVZ03B-ARGB,,Mini ITX Desktop,Mini ITX,Black,,False,Solid,,0,False,SilverStone
Thermaltake View 21 Tempered Glass Edition,,ATX Mid Tower,ATX,Black,,False,Acrylic,48.2,2,False,Thermaltake
Tempest Shade RGB,,ATX Mid Tower,ATX,White / Black,,False,Acrylic,,2,False,Tempest
MSI MPG Sekira 500P,,ATX Mid Tower,ATX,Black,,False,Tempered Glass,67.1,6,False,MSI
Silverstone GD05B-USB3.0,,HTPC,Mini ITX,Black,,False,Solid,21.4,2,False,SilverStone
GameMax F15M Mesh,,ATX Mid Tower,ATX,Black,,False,Tempered Glass,,4,False,GameMax
MSI MPG Quietude 100S,,ATX Mid Tower,ATX,Black,,False,Tempered Glass,53.8,2,False,MSI
ADATA XPG CRUISER,,ATX Mid Tower,ATX,Black,,False,Tempered Glass,53.8,4,False,XPG
KOLINK Unity Cascade ARGB,,ATX Mid Tower,ATX,Black,,False,Tempered Glass,41.9,2,False,KOLINK
Antec Nine Hundred Two,,ATX Mid Tower,ATX,Black,,False,Acrylic,50.6,6,False,Antec
NZXT Phantom 410,,ATX Mid Tower,ATX,Red / Black,,False,Acrylic,58.5,6,False,NZXT
Cougar Solution,,ATX Mid Tower,ATX,Black,,False,Solid,40.7,6,False,Cougar
Cooler Master HAF XM,,ATX Mid Tower,ATX,Black,,False,Solid,76.0,6,False,Cooler Master
Antec VSK-4000,,ATX Mid Tower,ATX,Black,,False,Solid,33.4,2,False,Antec
NZXT Source 210,,ATX Mid Tower,ATX,Black,,False,Acrylic,42.4,8,False,NZXT
Corsair Graphite Series 760T,,ATX Full Tower,ATX,Black / White,,False,Acrylic,78.8,6,False,Corsair
Deepcool KENDOMEN,,ATX Mid Tower,ATX,Black,,False,Acrylic,,3,False,DeepCool
In Win 805,,ATX Mid Tower,ATX,Black,,False,Tempered Glass,,2,False,In Win
Rosewill CHALLENGER S,,ATX Mid Tower,ATX,Black,,False,Solid,,3,False,Rosewill
DIYPC F2,,MicroATX Mini Tower,Micro ATX,White,,False,Acrylic,,2,False,DIYPC
Deepcool Dukase,,ATX Mid Tower,ATX,Black,,False,Acrylic,,3,False,DeepCool
Cooler Master MasterBox Lite 3,,MicroATX Mini Tower,Micro ATX,Black,,False,Solid,26.9,1,False,Cooler Master
Corsair Carbide Series SPEC-04,,ATX Mid Tower,ATX,Black / Gray,,False,Acrylic,42.8,3,False,Corsair
DIYPC Vanguard RGB,,ATX Mid Tower,ATX,Black,,False,Tempered Glass,,3,False,DIYPC
In Win 301C,,MicroATX Mini Tower,Micro ATX,Black,,False,Tempered Glass,26.0,1,False,In Win
NZXT H400i,,MicroATX Mini Tower,Micro ATX,Black / Red,,False,Tempered Glass,36.9,1,False,NZXT
CiT F3,,MicroATX Mini Tower,Micro ATX,Black / Red,,False,Acrylic,,2,False,CiT
Fractal Design Define R6 USB-C Blackout,,ATX Mid Tower,ATX,Black,,False,Tempered Glass,56.7,6,False,Fractal Design
Thermaltake V100,,ATX Mid Tower,ATX,Black,,False,Solid,36.6,2,False,Thermaltake
Antec Dark Phantom DP501,,ATX Mid Tower,ATX,Black,,False,Tempered Glass,64.0,2,False,Antec
Deepcool MACUBE 310,,ATX Mid Tower,ATX,Black,,False,Tempered Glass,45.2,2,False,DeepCool
Corsair iCUE 220T RGB,,ATX Mid Tower,ATX,White / Black,,False,Tempered Glass,37.3,2,False,Corsair
Fractal Design Era ITX,,Mini ITX Desktop,Mini ITX,Gray,,False,Solid,16.7,1,False,Fractal Design
Golden Field Z2,,ATX Mid Tower,ATX,Black / Red,,False,Tempered Glass,,2,False,Desconocida
darkFlash DLM 21 Mesh,,MicroATX Mini Tower,Micro ATX,Pink,,False,Tempered Glass,32.1,2,False,darkFlash
MSI MPG GUNGNIR 111M,,ATX Mid Tower,ATX,Black,,False,Tempered Glass,,2,False,MSI
SAMA SAMA-Z4,,ATX Mid Tower,ATX,White / Black,,False,Tempered Glass,39.2,2,False,SAMA
MSI MAG VAMPIRIC 011C,,ATX Mid Tower,ATX,Black,,False,Tempered Glass,41.9,2,False,MSI
Jonsbo T8 PLUS,,Mini ITX Desktop,Mini ITX,Silver / Black,,False,Tempered Glass,12.5,0,False,Jonsbo
Jonsbo VR3,,Mini ITX Tower,Mini ITX,White,,False,Mesh,19.9,0,False,Jonsbo
Cooler Master MasterBox Q300L Retro,,MicroATX Mini Tower,Micro ATX,White / Green,,False,Acrylic,33.6,1,False,Cooler Master
SilentiumPC Gladius M35,,ATX Mid Tower,ATX,Black,,False,Solid,49.4,2,False,SilentiumPC
SAMA V Nature,,ATX Mid Tower,ATX,Black,,False,Tempered Glass,,2,False,SAMA
Ocypus Gamma C50,,MicroATX Mini Tower,Micro ATX,White,,False,Tempered Glass,34.6,2,False,Ocypus
Geometric Future Model 2 The ARK,3398.0,MicroATX Mini Tower,Micro ATX,Black / Gold,,False,Mesh,40.7,1,True,Geometric Future
Thermaltake H700 TG,1899.6,ATX Mid Tower,ATX,White,,False,Tempered Glass,53.5,2,True,Thermaltake
Azza Regis,7999.8,ATX Mid Tower,ATX,Black,,False,Tempered Glass,,1,True,Azza
Silverstone Lucid LD03-AF,3150.2,Mini ITX Tower,Mini ITX,Black,,False,Tempered Glass,25.2,1,True,SilverStone
Cougar MX600 Mini RGB,,MicroATX Mini Tower,Micro ATX,White,,False,Tempered Glass,47.1,2,False,Cougar
Silverstone SG12B-V2,3690.6,MicroATX Mini Tower,Micro ATX,Black / Blue,,False,Solid,,3,True,SilverStone
SHARKOON VS8 RGB,6913.8,ATX Mid Tower,ATX,White,,False,Tempered Glass,42.1,2,True,SHARKOON
Jonsbo MOD5,,ATX Mid Tower,ATX,Gray,,False,Tempered Glass,97.2,1,False,Jonsbo
Aerocool Skribble,,ATX Mid Tower,ATX,Black,,False,Tempered Glass,42.0,2,False,Aerocool
SHARKOON VK3 RGB,,ATX Mid Tower,ATX,Black,,False,Tempered Glass,40.5,2,False,SHARKOON
Cougar Airface,,ATX Mid Tower,ATX,Black,,False,Tempered Glass,43.6,2,False,Cougar
Azza Eclipse 440,1599.6,ATX Mid Tower,ATX,Black,,False,Tempered Glass,45.5,2,True,Azza
CiT S015B LED,,MicroATX Desktop,Micro ATX,Black,300.0,True,Solid,11.9,2,False,CiT
Antec NX100,,ATX Mid Tower,ATX,Black / Yellow,,False,Acrylic,37.7,2,False,Antec
KOLINK Citadel Glass SE ARGB,,MicroATX Mid Tower,Micro ATX,Black,,False,Tempered Glass,53.4,2,False,KOLINK
KOLINK Observatory Y ARGB,,ATX Mid Tower,ATX,Black,,False,Tempered Glass,53.1,2,False,KOLINK
SHARKOON TG7M RGB,,ATX Mid Tower,ATX,Black,,False,Tempered Glass,52.1,2,False,SHARKOON
Acer Predator MI900,,Mini ITX Tower,Mini ITX,White / Black,,False,Mesh,15.5,0,False,Desconocida
Lian Li PC-O11ROG,,ATX Full Tower,ATX,Silver,,False,Tempered Glass,65.3,4,False,Lian Li
NZXT H400,,MicroATX Mini Tower,Micro ATX,Black,,False,Tempered Glass,36.9,1,False,NZXT
Cougar PANZER EVO RGB,,ATX Full Tower,ATX,Black,,False,Tempered Glass,,2,False,Cougar
Streacom DA2,,Mini ITX Desktop,Mini ITX,Black,,False,Solid,,3,False,Streacom
Silverstone FARA R1,,ATX Mid Tower,ATX,Black,,False,Tempered Glass,,1,False,SilverStone
ADATA XPG STARKER AIR,,ATX Mid Tower,ATX,White / Black,,False,Tempered Glass,40.0,2,False,XPG
Jonsbo V8,,Mini ITX Desktop,Mini ITX,Gray,,False,Mesh,25.3,2,False,Jonsbo
RAIJINTEK PAN Slim,,Mini ITX Desktop,Mini ITX,Black,,False,Solid,38.7,2,False,RAIJINTEK
Cooler Master HAF X nVidia Edition,,ATX Full Tower,ATX,Green / Black,,False,Acrylic,76.2,5,False,Cooler Master
Rosewill R379-M,,MicroATX Slim,Micro ATX,Black / Silver,300.0,True,Solid,12.9,1,False,Rosewill
Zalman Z9,,ATX Mid Tower,ATX,Black,,False,Solid,,5,False,Zalman
Lian Li PC-Q12,,Mini ITX Tower,Mini ITX,Black,300.0,True,Solid,6.6,0,False,Lian Li
Zalman Z11 Plus HF1,,ATX Mid Tower,ATX,Black,,False,Acrylic,68.0,5,False,Zalman
Silverstone SG05-LITE,,Mini ITX Desktop,Mini ITX,Black,450.0,True,Solid,10.7,1,False,SilverStone
Lian Li PC-Q02,,Mini ITX Tower,Mini ITX,Black,300.0,True,Solid,6.8,1,False,Lian Li
Thermaltake Chaser A31 Thunder Edition,,ATX Mid Tower,ATX,Black,,False,Acrylic,63.4,5,False,Thermaltake
Rosewill Galaxy-01,,ATX Mid Tower,ATX,Black,,False,Solid,45.9,4,False,Rosewill
Cooler Master HAF Stacker 915R,,Mini ITX Tower,Mini ITX,Black,,False,Solid,32.4,3,False,Cooler Master
Antec P100,,ATX Mid Tower,ATX,Black / Silver,,False,Solid,,7,False,Antec
Enermax ECA3253,,ATX Mid Tower,ATX,Pink,,False,Acrylic,43.8,5,False,Enermax
Fractal Design Define R4 Blackout,,ATX Mid Tower,ATX,Black,,False,Solid,56.0,8,False,Fractal Design
Zalman Z3 Plus White,,ATX Mid Tower,ATX,Black / White,,False,Acrylic,38.4,4,False,Zalman
Rosewill RISE,,ATX Full Tower,ATX,Black,,False,Acrylic,55.9,2,False,Rosewill
SHARKOON T9 Value,,MicroATX Mid Tower,Micro ATX,Black,,False,Acrylic,,0,False,SHARKOON
be quiet! Silent Base 800,,ATX Mid Tower,ATX,Black / Orange,,False,Solid,,7,False,be quiet!
Thermaltake Suppressor F1,,Mini ITX Desktop,Mini ITX,Black,,False,Acrylic,,2,False,Thermaltake
Phanteks Enthoo EVOLV ATX TG,,ATX Mid Tower,ATX,Gray,,False,Tinted Tempered Glass,,5,False,Phanteks
Corsair Crystal Series 460X RGB,,ATX Mid Tower,ATX,Black,,False,Tempered Glass,44.9,2,False,Corsair
Rosewill FBM-X1,,MicroATX Mini Tower,Micro ATX,Black,,False,Acrylic,22.2,1,False,Rosewill
Deepcool Frame,,MicroATX Mid Tower,Micro ATX,Black,,False,Solid,,3,False,DeepCool
Thermaltake Versa N27,,ATX Mid Tower,ATX,White,,False,Acrylic,,4,False,Thermaltake
SHARKOON TG5,,ATX Mid Tower,ATX,Black / White,,False,Acrylic,,3,False,SHARKOON
Deepcool Gamer Storm Quadstellar,,ATX Desktop,ATX,Black,,False,Solid,,8,False,DeepCool
Cougar PANZER EVO,,ATX Full Tower,ATX,Black / Red,,False,Acrylic,,2,False,Cougar
FSP Group CMT520,,ATX Mid Tower,ATX,Black,,False,Tempered Glass,,2,False,FSP
Thermaltake Level 20 GT RGB Plus,,ATX Full Tower,ATX,Black / Silver,,False,Tempered Glass,100.9,7,False,Thermaltake
Antec P7 Window,,ATX Mid Tower,ATX,Black / Red,,False,Acrylic,,2,False,Antec
Antec GX202,,ATX Mid Tower,ATX,Black,,False,Acrylic,40.1,3,False,Antec
GameMax Fortress,,ATX Full Tower,ATX,Black,,False,Tempered Glass,54.7,2,False,GameMax
GameMax Predator,,ATX Mid Tower,ATX,Black,,False,Tinted Tempered Glass,49.8,2,False,GameMax
DIYPC Jax11,,ATX Mid Tower,ATX,White,,False,Acrylic,,2,False,DIYPC
RAIJINTEK Eris Evo,,ATX Full Tower,ATX,Black,,False,Tempered Glass,137.6,5,False,RAIJINTEK
Apevia CRUSADER-F-BK,,ATX Mid Tower,ATX,Black,,False,Tempered Glass,,2,False,Apevia
SilentiumPC Regnum RG4,,ATX Mid Tower,ATX,Black,,False,Solid,46.1,3,False,SilentiumPC
SHARKOON REV 100,,ATX Mid Tower,ATX,Black,,False,Tempered Glass,43.1,3,False,SHARKOON
Apevia Enzo,,ATX Mid Tower,ATX,White,,False,Tempered Glass,35.7,3,False,Apevia
Azza Luminous 110F,,MicroATX Mini Tower,Micro ATX,Black,,False,Tempered Glass,36.1,2,False,Azza
GAMDIAS TALOS M1B,,ATX Mid Tower,ATX,Black,,False,Tempered Glass,,2,False,GAMDIAS
Cougar MX660 Mesh,,ATX Mid Tower,ATX,Black,,False,Tempered Glass,50.0,2,False,Cougar
In Win Chopin MAX,,Mini ITX Desktop,Mini ITX,Black,200.0,True,Mesh,4.4,0,False,In Win
Noua Smash S2,,ATX Mid Tower,ATX,Black,,False,Tempered Glass,32.5,2,False,Noua
Tecware Nexus Evo RGB,,ATX Mid Tower,ATX,Black,,False,Tempered Glass,35.4,2,False,Tecware
